,COR
2022-07-14,139.52999877929688
2022-07-15,142.22000122070312
2022-07-18,140.39999389648438
2022-07-19,143.08999633789062
2022-07-20,141.49000549316406
2022-07-21,142.13999938964844
2022-07-22,142.5
2022-07-25,144.14999389648438
2022-07-26,145.1999969482422
2022-07-27,145.07000732421875
2022-07-28,145.57000732421875
2022-07-29,145.92999267578125
2022-08-01,145.92999267578125
2022-08-02,142.80999755859375
2022-08-03,139.0
2022-08-04,139.27000427246094
2022-08-05,141.30999755859375
2022-08-08,140.6199951171875
2022-08-09,144.72000122070312
2022-08-10,145.5800018310547
2022-08-11,148.22000122070312
2022-08-12,150.5
2022-08-15,150.82000732421875
2022-08-16,152.66000366210938
2022-08-17,149.52999877929688
2022-08-18,149.91000366210938
2022-08-19,152.02999877929688
2022-08-22,148.99000549316406
2022-08-23,148.02000427246094
2022-08-24,148.22999572753906
2022-08-25,150.4199981689453
2022-08-26,146.19000244140625
2022-08-29,147.49000549316406
2022-08-30,145.42999267578125
2022-08-31,146.55999755859375
2022-09-01,147.61000061035156
2022-09-02,147.7100067138672
2022-09-06,146.02000427246094
2022-09-07,147.83999633789062
2022-09-08,147.5399932861328
2022-09-09,147.27000427246094
2022-09-12,147.7100067138672
2022-09-13,140.97999572753906
2022-09-14,140.11000061035156
2022-09-15,139.80999755859375
2022-09-16,140.5500030517578
2022-09-19,140.3699951171875
2022-09-20,138.89999389648438
2022-09-21,139.1199951171875
2022-09-22,140.00999450683594
2022-09-23,137.1999969482422
2022-09-26,136.35000610351562
2022-09-27,135.44000244140625
2022-09-28,138.41000366210938
2022-09-29,136.07000732421875
2022-09-30,135.3300018310547
2022-10-03,139.30999755859375
2022-10-04,142.72999572753906
2022-10-05,142.4499969482422
2022-10-06,139.91000366210938
2022-10-07,137.35000610351562
2022-10-10,137.6199951171875
2022-10-11,141.7100067138672
2022-10-12,138.94000244140625
2022-10-13,142.0500030517578
2022-10-14,140.60000610351562
2022-10-17,142.3800048828125
2022-10-18,143.99000549316406
2022-10-19,142.99000549316406
2022-10-20,142.77000427246094
2022-10-21,147.72999572753906
2022-10-24,150.10000610351562
2022-10-25,152.77000427246094
2022-10-26,154.69000244140625
2022-10-27,155.89999389648438
2022-10-28,159.30999755859375
2022-10-31,157.22000122070312
2022-11-01,156.32000732421875
2022-11-02,154.80999755859375
2022-11-03,157.83999633789062
2022-11-04,161.63999938964844
2022-11-07,162.00999450683594
2022-11-08,159.66000366210938
2022-11-09,158.19000244140625
2022-11-10,155.0
2022-11-11,153.00999450683594
2022-11-14,154.72999572753906
2022-11-15,152.77999877929688
2022-11-16,155.8000030517578
2022-11-17,158.9199981689453
2022-11-18,162.0
2022-11-21,160.3000030517578
2022-11-22,164.7100067138672
2022-11-23,165.52999877929688
2022-11-25,167.6999969482422
2022-11-28,167.1699981689453
2022-11-29,167.89999389648438
2022-11-30,170.69000244140625
2022-12-01,171.6300048828125
2022-12-02,173.99000549316406
2022-12-05,171.27999877929688
2022-12-06,169.32000732421875
2022-12-07,170.2899932861328
2022-12-08,170.4600067138672
2022-12-09,165.3300018310547
2022-12-12,167.1999969482422
2022-12-13,165.02999877929688
2022-12-14,165.27000427246094
2022-12-15,165.60000610351562
2022-12-16,166.7899932861328
2022-12-19,167.22000122070312
2022-12-20,167.3800048828125
2022-12-21,169.32000732421875
2022-12-22,169.27000427246094
2022-12-23,170.00999450683594
2022-12-27,169.0
2022-12-28,167.36000061035156
2022-12-29,166.0500030517578
2022-12-30,165.7100067138672
2023-01-03,164.2899932861328
2023-01-04,162.8699951171875
2023-01-05,163.0800018310547
2023-01-06,165.7100067138672
2023-01-09,164.97000122070312
2023-01-10,167.25999450683594
2023-01-11,165.38999938964844
2023-01-12,164.89999389648438
2023-01-13,164.27999877929688
2023-01-17,164.16000366210938
2023-01-18,162.9499969482422
2023-01-19,162.94000244140625
2023-01-20,162.2100067138672
2023-01-23,161.72000122070312
2023-01-24,161.42999267578125
2023-01-25,163.4600067138672
2023-01-26,164.91000366210938
2023-01-27,164.16000366210938
2023-01-30,165.30999755859375
2023-01-31,168.9600067138672
2023-02-01,161.0500030517578
2023-02-02,158.47000122070312
2023-02-03,156.72999572753906
2023-02-06,154.49000549316406
2023-02-07,156.7899932861328
2023-02-08,157.85000610351562
2023-02-09,155.02000427246094
2023-02-10,159.02999877929688
2023-02-13,158.61000061035156
2023-02-14,157.36000061035156
2023-02-15,158.80999755859375
2023-02-16,160.47000122070312
2023-02-17,161.49000549316406
2023-02-21,160.83999633789062
2023-02-22,160.1300048828125
2023-02-23,159.5
2023-02-24,158.57000732421875
2023-02-27,156.6300048828125
2023-02-28,155.55999755859375
2023-03-01,156.50999450683594
2023-03-02,154.89999389648438
2023-03-03,156.14999389648438
2023-03-06,156.4600067138672
2023-03-07,153.2100067138672
2023-03-08,151.86000061035156
2023-03-09,150.0
2023-03-10,149.60000610351562
2023-03-13,148.3699951171875
2023-03-14,149.2899932861328
2023-03-15,149.61000061035156
2023-03-16,152.0500030517578
2023-03-17,152.02000427246094
2023-03-20,153.86000061035156
2023-03-21,156.0399932861328
2023-03-22,153.44000244140625
2023-03-23,150.92999267578125
2023-03-24,156.41000366210938
2023-03-27,156.69000244140625
2023-03-28,158.0
2023-03-29,158.97000122070312
2023-03-30,159.33999633789062
2023-03-31,160.11000061035156
2023-04-03,162.27999877929688
2023-04-04,162.97000122070312
2023-04-05,167.36000061035156
2023-04-06,166.35000610351562
2023-04-10,166.3800048828125
2023-04-11,166.5500030517578
2023-04-12,165.4199981689453
2023-04-13,167.3800048828125
2023-04-14,167.1300048828125
2023-04-17,167.3800048828125
2023-04-18,167.41000366210938
2023-04-19,164.47999572753906
2023-04-20,165.9600067138672
2023-04-21,166.72999572753906
2023-04-24,167.7100067138672
2023-04-25,168.08999633789062
2023-04-26,165.49000549316406
2023-04-27,167.41000366210938
2023-04-28,166.85000610351562
2023-05-01,166.7899932861328
2023-05-02,169.16000366210938
2023-05-03,166.88999938964844
2023-05-04,166.58999633789062
2023-05-05,167.99000549316406
2023-05-08,168.2100067138672
2023-05-09,168.25
2023-05-10,169.5
2023-05-11,171.44000244140625
2023-05-12,170.99000549316406
2023-05-15,173.33999633789062
2023-05-16,174.60000610351562
2023-05-17,174.7899932861328
2023-05-18,174.82000732421875
2023-05-19,173.38999938964844
2023-05-22,172.25
2023-05-23,171.25999450683594
2023-05-24,171.05999755859375
2023-05-25,170.1699981689453
2023-05-26,168.41000366210938
2023-05-30,166.00999450683594
2023-05-31,170.14999389648438
2023-06-01,172.58999633789062
2023-06-02,174.52000427246094
2023-06-05,174.69000244140625
2023-06-06,174.3699951171875
2023-06-07,173.5800018310547
2023-06-08,176.4499969482422
2023-06-09,178.22000122070312
2023-06-12,179.32000732421875
2023-06-13,179.7899932861328
2023-06-14,179.0500030517578
2023-06-15,181.88999938964844
2023-06-16,183.00999450683597
2023-06-20,184.4900054931641
2023-06-21,185.8300018310547
2023-06-22,187.8699951171875
2023-06-23,187.6699981689453
2023-06-26,187.75999450683597
2023-06-27,188.77999877929688
2023-06-28,189.72000122070312
2023-06-29,190.5200042724609
2023-06-30,192.42999267578125
2023-07-03,190.9199981689453
2023-07-05,190.6499938964844
2023-07-06,192.19000244140625
2023-07-07,190.8600006103516
2023-07-10,192.8300018310547
2023-07-11,193.22000122070312
2023-07-12,190.8000030517578
2023-07-13,191.27999877929688
2023-07-14,191.4199981689453
2023-07-17,192.13999938964844
2023-07-18,192.38999938964844
2023-07-19,191.94000244140625
2023-07-20,193.41000366210935
2023-07-21,192.58999633789065
2023-07-24,191.4499969482422
2023-07-25,191.88999938964844
2023-07-26,187.7100067138672
2023-07-27,187.3300018310547
2023-07-28,186.55999755859372
2023-07-31,186.8999938964844
2023-08-01,189.1000061035156
2023-08-02,191.42999267578125
2023-08-03,191.3600006103516
2023-08-04,185.3300018310547
2023-08-07,186.5800018310547
2023-08-08,185.3699951171875
2023-08-09,185.7100067138672
2023-08-10,187.02999877929688
2023-08-11,187.3699951171875
2023-08-14,187.6300048828125
2023-08-15,185.44000244140625
2023-08-16,183.9900054931641
2023-08-17,180.0
2023-08-18,180.3999938964844
2023-08-21,180.97999572753903
2023-08-22,177.9600067138672
2023-08-23,177.77000427246094
2023-08-24,178.77000427246094
2023-08-25,179.47999572753906
2023-08-28,180.38999938964844
2023-08-29,179.97999572753906
2023-08-30,178.89999389648438
2023-08-31,175.97999572753906
2023-09-01,174.9600067138672
2023-09-05,172.8699951171875
2023-09-06,174.6699981689453
2023-09-07,178.17999267578125
2023-09-08,177.6999969482422
2023-09-11,177.72999572753906
2023-09-12,178.47999572753906
2023-09-13,176.69000244140625
2023-09-14,176.99000549316406
2023-09-15,178.2899932861328
2023-09-18,179.02999877929688
2023-09-19,179.74000549316406
2023-09-20,182.77999877929688
2023-09-21,184.92999267578125
2023-09-22,185.9499969482422
2023-09-25,187.22000122070312
2023-09-26,185.7700042724609
2023-09-27,185.16000366210935
2023-09-28,182.8600006103516
2023-09-29,179.97000122070312
2023-10-02,179.0800018310547
2023-10-03,180.2700042724609
2023-10-04,182.66000366210935
2023-10-05,185.0399932861328
2023-10-06,183.8500061035156
2023-10-09,186.19000244140625
2023-10-10,187.97000122070312
2023-10-11,188.02999877929688
2023-10-12,187.57000732421875
2023-10-13,188.97999572753903
2023-10-16,186.8600006103516
2023-10-17,187.4499969482422
2023-10-18,189.5500030517578
2023-10-19,189.88999938964844
2023-10-20,188.75
2023-10-23,188.82000732421875
2023-10-24,189.00999450683597
2023-10-25,189.1199951171875
2023-10-26,188.6000061035156
2023-10-27,187.63999938964844
2023-10-30,185.41000366210935
2023-10-31,185.1499938964844
2023-11-01,187.22999572753903
2023-11-02,192.17999267578125
2023-11-03,195.1699981689453
2023-11-06,196.8800048828125
2023-11-07,196.07000732421875
2023-11-08,196.7899932861328
2023-11-09,196.82000732421875
2023-11-10,197.57000732421875
2023-11-13,198.8699951171875
2023-11-14,194.3699951171875
2023-11-15,193.22000122070312
2023-11-16,196.91000366210935
2023-11-17,195.0
2023-11-20,195.94000244140625
2023-11-21,198.8300018310547
2023-11-22,199.67999267578125
2023-11-24,201.3000030517578
2023-11-27,201.77999877929688
2023-11-28,201.3000030517578
2023-11-29,199.5200042724609
2023-11-30,203.3699951171875
2023-12-01,204.08999633789065
2023-12-04,203.75999450683597
2023-12-05,203.72999572753903
2023-12-06,200.6699981689453
2023-12-07,200.2100067138672
2023-12-08,201.75
2023-12-11,202.8500061035156
2023-12-12,203.9499969482422
2023-12-13,203.72000122070312
2023-12-14,201.5
2023-12-15,200.3300018310547
2023-12-18,200.07000732421875
2023-12-19,201.8800048828125
2023-12-20,199.7899932861328
2023-12-21,202.2700042724609
2023-12-22,203.0399932861328
2023-12-26,204.08999633789065
2023-12-27,204.22999572753903
2023-12-28,203.4900054931641
2023-12-29,205.3800048828125
2024-01-02,208.5399932861328
2024-01-03,210.3300018310547
2024-01-04,210.6699981689453
2024-01-05,211.3600006103516
2024-01-08,210.3800048828125
2024-01-09,213.6199951171875
2024-01-10,216.1300048828125
2024-01-11,218.92999267578125
2024-01-12,219.42999267578125
2024-01-16,219.0
2024-01-17,218.7100067138672
2024-01-18,220.7899932861328
2024-01-19,218.27999877929688
2024-01-22,218.16000366210935
2024-01-23,217.8500061035156
2024-01-24,217.3800048828125
2024-01-25,218.83999633789065
2024-01-26,217.67999267578125
2024-01-29,218.44000244140625
2024-01-30,220.52999877929688
2024-01-31,232.67999267578125
2024-02-01,236.9199981689453
2024-02-02,234.9900054931641
2024-02-05,234.2100067138672
2024-02-06,235.00999450683597
2024-02-07,237.6699981689453
2024-02-08,230.32000732421875
2024-02-09,230.69000244140625
2024-02-12,229.97999572753903
2024-02-13,231.19000244140625
2024-02-14,231.5800018310547
2024-02-15,233.0800018310547
2024-02-16,231.72000122070312
2024-02-20,232.3600006103516
2024-02-21,233.47000122070312
2024-02-22,234.3999938964844
2024-02-23,237.2700042724609
2024-02-26,238.33999633789065
2024-02-27,236.50999450683597
2024-02-28,236.1300048828125
2024-02-29,235.6000061035156
2024-03-01,237.02999877929688
2024-03-04,235.8000030517578
2024-03-05,235.30999755859372
2024-03-06,234.67999267578125
2024-03-07,237.6300048828125
2024-03-08,237.47000122070312
2024-03-11,237.67999267578125
2024-03-12,237.44000244140625
2024-03-13,234.7700042724609
2024-03-14,237.67999267578125
2024-03-15,238.22999572753903
2024-03-18,239.30999755859372
2024-03-19,242.3500061035156
2024-03-20,241.8699951171875
2024-03-21,242.3300018310547
2024-03-22,242.5
2024-03-25,242.05999755859372
2024-03-26,242.8000030517578
2024-03-27,244.63999938964844
2024-03-28,242.9900054931641
2024-04-01,243.0
2024-04-02,243.08999633789065
2024-04-03,245.8000030517578
2024-04-04,242.0399932861328
2024-04-05,243.22000122070312
2024-04-08,240.3600006103516
2024-04-09,238.57000732421875
2024-04-10,237.8000030517578
2024-04-11,235.63999938964844
2024-04-12,234.0
2024-04-15,234.2100067138672
2024-04-16,238.25999450683597
2024-04-17,238.6199951171875
2024-04-18,237.3000030517578
2024-04-19,239.1300048828125
2024-04-22,236.8500061035156
2024-04-23,237.69000244140625
2024-04-24,237.9499969482422
2024-04-25,239.75999450683597
2024-04-26,240.8800048828125
2024-04-29,239.92999267578125
2024-04-30,239.0500030517578
2024-05-01,229.1999969482422
2024-05-02,224.7400054931641
2024-05-03,223.9499969482422
2024-05-06,224.0399932861328
2024-05-07,226.7400054931641
2024-05-08,224.1100006103516
2024-05-09,224.08999633789065
2024-05-10,224.6000061035156
2024-05-13,222.9199981689453
2024-05-14,221.94000244140625
2024-05-15,221.80999755859372
2024-05-16,221.8500061035156
2024-05-17,222.1199951171875
2024-05-20,221.0
2024-05-21,217.0800018310547
2024-05-22,216.75
2024-05-23,219.82000732421875
2024-05-24,218.88999938964844
2024-05-28,216.2100067138672
2024-05-29,219.05999755859372
2024-05-30,220.52999877929688
2024-05-31,226.57000732421875
2024-06-03,230.50999450683597
2024-06-04,230.6699981689453
2024-06-05,231.7700042724609
2024-06-06,236.6699981689453
2024-06-07,235.47000122070312
2024-06-10,234.57000732421875
2024-06-11,232.6199951171875
2024-06-12,230.13999938964844
2024-06-13,232.22999572753903
2024-06-14,232.52999877929688
2024-06-17,234.6999969482422
2024-06-18,237.1999969482422
2024-06-20,235.67999267578125
2024-06-21,236.67999267578125
2024-06-24,239.3600006103516
2024-06-25,238.3300018310547
2024-06-26,237.27999877929688
2024-06-27,227.9600067138672
2024-06-28,225.3000030517578
2024-07-01,223.52999877929688
2024-07-02,222.50999450683597
2024-07-03,222.5
2024-07-05,222.67999267578125
2024-07-08,223.69000244140625
2024-07-09,222.3699951171875
2024-07-10,222.4199981689453
2024-07-11,222.0
2024-07-12,222.6000061035156
2024-07-15,222.1999969482422
2024-07-16,225.3800048828125
2024-07-17,225.16000366210935
2024-07-18,223.7100067138672
2024-07-19,223.6000061035156
2024-07-22,224.72000122070312
2024-07-23,224.25999450683597
2024-07-24,225.97999572753903
2024-07-25,227.1100006103516
2024-07-26,227.6199951171875
2024-07-29,227.17999267578125
2024-07-30,231.02999877929688
2024-07-31,237.8800048828125
2024-08-01,244.4600067138672
2024-08-02,247.57000732421875
2024-08-05,241.25
2024-08-06,239.82000732421875
2024-08-07,241.1000061035156
2024-08-08,237.0
2024-08-09,237.7700042724609
2024-08-12,237.7700042724609
2024-08-13,236.30999755859372
2024-08-14,237.75
2024-08-15,236.6699981689453
2024-08-16,238.1100006103516
2024-08-19,238.8500061035156
2024-08-20,238.41000366210935
2024-08-21,239.33999633789065
2024-08-22,240.58999633789065
2024-08-23,237.7400054931641
2024-08-26,234.44000244140625
2024-08-27,233.5
2024-08-28,236.4499969482422
2024-08-29,237.6000061035156
2024-08-30,239.57000732421875
2024-09-03,243.72000122070312
2024-09-04,243.3999938964844
2024-09-05,236.2400054931641
2024-09-06,234.97000122070312
2024-09-09,236.52999877929688
2024-09-10,237.52999877929688
2024-09-11,236.22000122070312
2024-09-12,237.6499938964844
2024-09-13,239.8800048828125
2024-09-16,241.2400054931641
2024-09-17,234.52999877929688
2024-09-18,228.47999572753903
2024-09-19,226.55999755859372
2024-09-20,228.1100006103516
2024-09-23,228.3300018310547
2024-09-24,225.3500061035156
2024-09-25,223.42999267578125
2024-09-26,223.8800048828125
2024-09-27,224.9199981689453
2024-09-30,225.0800018310547
2024-10-01,224.22999572753903
2024-10-02,221.63999938964844
2024-10-03,220.9600067138672
2024-10-04,219.94000244140625
2024-10-07,219.5
2024-10-08,220.80999755859372
2024-10-09,221.16000366210935
2024-10-10,222.1999969482422
2024-10-11,222.55999755859372
2024-10-14,224.80999755859372
2024-10-15,233.1199951171875
2024-10-16,236.57000732421875
2024-10-17,235.63999938964844
2024-10-18,237.42999267578125
2024-10-21,236.5399932861328
2024-10-22,234.1699981689453
2024-10-23,234.5200042724609
2024-10-24,235.16000366210935
2024-10-25,234.47000122070312
2024-10-28,233.57000732421875
2024-10-29,231.7700042724609
2024-10-30,229.47999572753903
2024-10-31,228.0800018310547
2024-11-01,234.2700042724609
2024-11-04,233.88999938964844
2024-11-05,233.9900054931641
2024-11-06,245.3800048828125
2024-11-07,247.75999450683597
2024-11-08,248.41000366210935
2024-11-11,249.08999633789065
2024-11-12,248.7899932861328
2024-11-13,249.97000122070312
2024-11-14,243.41000366210935
2024-11-15,240.2400054931641
2024-11-18,242.8699951171875
2024-11-19,240.97999572753903
2024-11-20,243.1999969482422
2024-11-21,245.69000244140625
2024-11-22,245.0200042724609
2024-11-25,244.22999572753903
2024-11-26,248.4499969482422
2024-11-27,249.69000244140625
2024-11-29,251.5500030517578
2024-12-02,249.8699951171875
2024-12-03,250.0500030517578
2024-12-04,248.33999633789065
2024-12-05,244.30999755859372
2024-12-06,243.41000366210935
2024-12-09,240.50999450683597
2024-12-10,237.00999450683597
2024-12-11,231.88999938964844
2024-12-12,232.1199951171875
2024-12-13,232.2400054931641
2024-12-16,229.82000732421875
2024-12-17,227.63999938964844
2024-12-18,226.9900054931641
2024-12-19,226.2700042724609
2024-12-20,227.69000244140625
2024-12-23,227.63999938964844
2024-12-24,227.5399932861328
2024-12-26,226.58999633789065
2024-12-27,226.92999267578125
2024-12-30,224.7100067138672
2024-12-31,224.67999267578125
2025-01-02,224.7400054931641
2025-01-03,229.1999969482422
2025-01-06,228.8800048828125
2025-01-07,234.2400054931641
2025-01-08,237.8300018310547
2025-01-10,236.19000244140625
2025-01-13,236.08999633789065
2025-01-14,240.0500030517578
2025-01-15,237.6699981689453
2025-01-16,240.88999938964844
2025-01-17,242.0500030517578
2025-01-21,245.07000732421875
2025-01-22,246.9600067138672
2025-01-23,247.94000244140625
2025-01-24,248.47999572753903
2025-01-27,254.88999938964844
2025-01-28,255.1000061035156
2025-01-29,255.94000244140625
2025-01-30,258.4599914550781
2025-01-31,254.2100067138672
2025-02-03,254.42999267578125
2025-02-04,251.57000732421875
2025-02-05,253.27999877929688
2025-02-06,246.1300048828125
2025-02-07,247.8800048828125
2025-02-10,246.3800048828125
2025-02-11,246.75
2025-02-12,243.58999633789065
2025-02-13,244.52999877929688
2025-02-14,242.6300048828125
2025-02-18,241.44000244140625
2025-02-19,245.4199981689453
2025-02-20,243.4600067138672
2025-02-21,241.42999267578125
2025-02-24,244.2400054931641
2025-02-25,250.52999877929688
2025-02-26,250.6499938964844
2025-02-27,249.00999450683597
2025-02-28,253.5399932861328
2025-03-03,255.3800048828125
2025-03-04,253.27999877929688
2025-03-05,251.52999877929688
2025-03-06,253.7700042724609
2025-03-07,254.5800018310547
2025-03-10,261.5599975585937
2025-03-11,260.6700134277344
2025-03-12,254.0
2025-03-13,256.010009765625
2025-03-14,258.07000732421875
2025-03-17,260.9599914550781
2025-03-18,264.1400146484375
2025-03-19,265.8099975585937
2025-03-20,267.8399963378906
2025-03-21,267.42999267578125
2025-03-24,267.5
2025-03-25,268.4800109863281
2025-03-26,271.3900146484375
2025-03-27,273.9700012207031
2025-03-28,275.2099914550781
2025-03-31,278.0899963378906
2025-04-01,277.4100036621094
2025-04-02,279.510009765625
2025-04-03,289.3599853515625
2025-04-04,278.3900146484375
2025-04-07,274.5599975585937
2025-04-08,274.7300109863281
2025-04-09,273.8900146484375
2025-04-10,279.1499938964844
2025-04-11,284.3299865722656
2025-04-14,284.2900085449219
2025-04-15,284.5400085449219
2025-04-16,284.44000244140625
2025-04-17,286.739990234375
2025-04-21,281.1600036621094
2025-04-22,286.2699890136719
2025-04-23,284.7099914550781
2025-04-24,282.3900146484375
2025-04-25,285.8999938964844
2025-04-28,287.75
2025-04-29,290.1700134277344
2025-04-30,292.6700134277344
2025-05-01,290.42999267578125
2025-05-02,292.1199951171875
2025-05-05,291.9700012207031
2025-05-06,290.8099975585937
2025-05-07,304.5799865722656
2025-05-08,283.7699890136719
2025-05-09,283.0
2025-05-12,278.3800048828125
2025-05-13,279.0
2025-05-14,279.1499938964844
2025-05-15,285.9700012207031
2025-05-16,290.2200012207031
2025-05-19,292.6300048828125
2025-05-20,292.92999267578125
2025-05-21,291.3599853515625
2025-05-22,290.1099853515625
2025-05-23,292.3500061035156
2025-05-27,293.3900146484375
2025-05-28,289.19000244140625
2025-05-29,290.69000244140625
2025-05-30,291.239990234375
2025-06-02,292.07000732421875
2025-06-03,291.54998779296875
2025-06-04,289.0199890136719
2025-06-05,288.4100036621094
2025-06-06,288.94000244140625
2025-06-09,283.95001220703125
2025-06-10,284.239990234375
2025-06-11,286.6400146484375
2025-06-12,295.0400085449219
2025-06-13,295.5400085449219
2025-06-16,292.5
2025-06-17,293.20001220703125
2025-06-18,296.75
2025-06-20,293.6600036621094
2025-06-23,293.1300048828125
2025-06-24,294.1199951171875
2025-06-25,292.32000732421875
2025-06-26,296.5799865722656
2025-06-27,299.4200134277344
2025-06-30,299.8500061035156
2025-07-01,295.3299865722656
2025-07-02,291.1700134277344
2025-07-03,296.2300109863281
2025-07-07,302.5
2025-07-08,298.0299987792969
2025-07-09,300.1600036621094
2025-07-10,297.32000732421875
2025-07-11,295.2099914550781
2025-07-14,297.0599975585937
2025-07-15,294.6499938964844
2025-07-16,297.8299865722656
2025-07-17,294.3800048828125
2025-07-18,292.8699951171875
2025-07-21,292.6700134277344
2025-07-22,292.9700012207031
2025-07-23,293.44000244140625
2025-07-24,290.45001220703125
2025-07-25,290.3599853515625
2025-07-28,286.20001220703125
2025-07-29,289.7699890136719
2025-07-30,291.79998779296875
2025-07-31,286.0799865722656
2025-08-01,288.3500061035156
2025-08-04,293.6400146484375
2025-08-05,292.3500061035156
2025-08-06,283.7799987792969
2025-08-07,278.3999938964844
2025-08-08,285.1300048828125
2025-08-11,290.70001220703125
2025-08-12,289.1499938964844
2025-08-13,291.0400085449219
2025-08-14,294.8699951171875
2025-08-15,292.82000732421875
2025-08-18,290.3500061035156
2025-08-19,294.7099914550781
2025-08-20,303.69000244140625
2025-08-21,303.2300109863281
2025-08-22,292.6000061035156
2025-08-25,288.29998779296875
2025-08-26,289.70001220703125
2025-08-27,290.5599975585937
2025-08-28,289.8900146484375
2025-08-29,291.6099853515625
2025-09-02,294.8500061035156
2025-09-03,295.1400146484375
2025-09-04,292.70001220703125
2025-09-05,292.5
2025-09-08,297.8599853515625
2025-09-09,298.6700134277344
2025-09-10,296.32000732421875
2025-09-11,302.79998779296875
2025-09-12,302.5199890136719
2025-09-15,291.3999938964844
2025-09-16,290.0
2025-09-17,289.0799865722656
2025-09-18,290.8399963378906
2025-09-19,290.0199890136719
2025-09-22,288.7900085449219
2025-09-23,302.3999938964844
2025-09-24,308.3599853515625
2025-09-25,298.82000732421875
2025-09-26,307.0
2025-09-29,308.07000732421875
2025-09-30,312.5299987792969
2025-10-01,311.7699890136719
2025-10-02,308.57000732421875
2025-10-03,302.760009765625
2025-10-06,305.29998779296875
2025-10-07,308.7099914550781
2025-10-08,310.6099853515625
2025-10-09,314.1199951171875
2025-10-10,318.0
2025-10-13,317.0
2025-10-14,317.92999267578125
2025-10-15,319.6099853515625
2025-10-16,319.3999938964844
2025-10-17,324.69000244140625
2025-10-20,327.3900146484375
2025-10-21,328.82000732421875
2025-10-22,330.79998779296875
2025-10-23,328.5599975585937
2025-10-24,332.7099914550781
2025-10-27,336.04998779296875
2025-10-28,335.6400146484375
2025-10-29,333.1700134277344
2025-10-30,341.2099914550781
2025-10-31,337.8099975585937
2025-11-03,340.92999267578125
2025-11-04,344.5299987792969
2025-11-05,354.0
2025-11-06,360.239990234375
2025-11-07,360.7000122070313
2025-11-10,364.6499938964844
2025-11-11,365.0799865722656
2025-11-12,363.4200134277344
2025-11-13,365.4500122070313
2025-11-14,361.9400024414063
2025-11-17,365.0
2025-11-18,361.6400146484375
2025-11-19,360.7300109863281
2025-11-20,362.0700073242188
2025-11-21,365.6799926757813
2025-11-24,372.2200012207031
2025-11-25,374.75
2025-11-26,368.5299987792969
2025-11-28,368.9299926757813
2025-12-01,360.1199951171875
2025-12-02,350.6700134277344
2025-12-03,335.3099975585937
2025-12-04,337.6300048828125
2025-12-05,339.6600036621094
2025-12-08,337.82000732421875
2025-12-09,337.2900085449219
2025-12-10,340.7900085449219
2025-12-11,344.5
2025-12-12,346.0
2025-12-15,350.32000732421875
2025-12-16,341.7200012207031
2025-12-17,342.9599914550781
2025-12-18,340.5799865722656
2025-12-19,340.92999267578125
2025-12-22,340.0299987792969
2025-12-23,340.5899963378906
2025-12-24,339.9800109863281
2025-12-26,341.04998779296875
2025-12-29,340.25
2025-12-30,340.0400085449219
2025-12-31,337.75
2026-01-02,338.8699951171875
2026-01-05,340.9200134277344
2026-01-06,346.1700134277344
2026-01-07,340.4100036621094
2026-01-08,335.739990234375
2026-01-09,335.69000244140625
2026-01-12,342.1600036621094
2026-01-13,345.8800048828125
2026-01-14,349.92999267578125
2026-01-15,355.3500061035156
2026-01-16,354.8500061035156
2026-01-20,350.6700134277344
2026-01-21,351.75
2026-01-22,352.4700012207031
2026-01-23,353.4800109863281
2026-01-26,355.510009765625
2026-01-27,356.1400146484375
2026-01-28,350.5400085449219
2026-01-29,352.1000061035156
2026-01-30,359.2200012207031
2026-02-02,363.55999755859375
2026-02-03,361.75
2026-02-04,329.9700012207031
2026-02-05,352.1600036621094
2026-02-06,359.25
2026-02-09,363.2699890136719
2026-02-10,360.0
2026-02-11,365.7000122070313
2026-02-12,351.0599975585937
2026-02-13,360.8299865722656
2026-02-17,359.9700012207031
2026-02-18,360.2300109863281
2026-02-19,359.1099853515625
2026-02-20,361.0799865722656
2026-02-23,366.0299987792969
2026-02-24,364.3800048828125
2026-02-25,363.0299987792969
2026-02-26,366.6499938964844
2026-02-27,372.1400146484375
2026-03-02,372.6499938964844
2026-03-03,371.4400024414063
2026-03-04,368.1900024414063
2026-03-05,359.2799987792969
2026-03-06,358.4599914550781
2026-03-09,361.7999877929688
2026-03-10,352.19000244140625
2026-03-11,350.29998779296875
2026-03-12,352.6499938964844
2026-03-13,349.95001220703125
2026-03-16,345.8800048828125
2026-03-17,334.7099914550781
2026-03-18,325.17999267578125
2026-03-19,331.739990234375
2026-03-20,326.9100036621094
2026-03-23,320.6099853515625
2026-03-24,327.2699890136719
2026-03-25,325.0799865722656
2026-03-26,318.0299987792969
2026-03-27,312.45001220703125
2026-03-30,309.92999267578125
2026-03-31,314.1400146484375
2026-04-01,317.6600036621094
2026-04-02,324.79998779296875
2026-04-06,320.9599914550781
2026-04-07,320.8900146484375
2026-04-08,324.92999267578125
2026-04-09,322.4599914550781
2026-04-10,320.82000732421875
2026-04-13,319.1199951171875
2026-04-14,319.8999938964844
2026-04-15,317.5799865722656
2026-04-16,322.3699951171875
2026-04-17,327.55999755859375
