,GD
2022-07-05,214.52999877929688
2022-07-06,219.5599975585937
2022-07-07,220.5800018310547
2022-07-08,221.1100006103516
2022-07-11,219.75
2022-07-12,216.6300048828125
2022-07-13,213.38999938964844
2022-07-14,210.4499969482422
2022-07-15,212.7700042724609
2022-07-18,209.7899932861328
2022-07-19,214.67999267578125
2022-07-20,216.72000122070312
2022-07-21,216.88999938964844
2022-07-22,216.759994506836
2022-07-25,218.8000030517578
2022-07-26,217.6300048828125
2022-07-27,219.8500061035156
2022-07-28,223.8000030517578
2022-07-29,226.6699981689453
2022-08-01,226.17999267578125
2022-08-02,227.0399932861328
2022-08-03,230.6699981689453
2022-08-04,229.16000366210932
2022-08-05,228.759994506836
2022-08-08,225.7899932861328
2022-08-09,227.6199951171875
2022-08-10,230.4600067138672
2022-08-11,231.82000732421875
2022-08-12,237.9499969482422
2022-08-15,241.25
2022-08-16,241.47999572753903
2022-08-17,242.69000244140625
2022-08-18,243.69000244140625
2022-08-19,241.6699981689453
2022-08-22,234.4900054931641
2022-08-23,234.0
2022-08-24,234.4900054931641
2022-08-25,238.009994506836
2022-08-26,232.58999633789065
2022-08-29,233.6999969482422
2022-08-30,231.1199951171875
2022-08-31,228.92999267578125
2022-09-01,225.3699951171875
2022-09-02,224.8800048828125
2022-09-06,224.5500030517578
2022-09-07,227.7400054931641
2022-09-08,227.69000244140625
2022-09-09,231.6100006103516
2022-09-12,235.44000244140625
2022-09-13,227.97999572753903
2022-09-14,230.72999572753903
2022-09-15,228.4600067138672
2022-09-16,227.4499969482422
2022-09-19,229.02999877929688
2022-09-20,229.1100006103516
2022-09-21,228.1999969482422
2022-09-22,228.08999633789065
2022-09-23,221.8999938964844
2022-09-26,220.42999267578125
2022-09-27,218.6699981689453
2022-09-28,220.4499969482422
2022-09-29,214.42999267578125
2022-09-30,212.1699981689453
2022-10-03,220.52999877929688
2022-10-04,226.63999938964844
2022-10-05,226.67999267578125
2022-10-06,223.41000366210932
2022-10-07,223.67999267578125
2022-10-10,225.41000366210932
2022-10-11,227.7400054931641
2022-10-12,223.32000732421875
2022-10-13,229.1300048828125
2022-10-14,221.1699981689453
2022-10-17,228.83999633789065
2022-10-18,237.47999572753903
2022-10-19,239.3699951171875
2022-10-20,237.44000244140625
2022-10-21,242.6000061035156
2022-10-24,243.8099975585937
2022-10-25,245.75
2022-10-26,245.6999969482422
2022-10-27,248.0
2022-10-28,250.72000122070312
2022-10-31,249.8000030517578
2022-11-01,249.91000366210932
2022-11-02,246.3699951171875
2022-11-03,248.94000244140625
2022-11-04,249.3600006103516
2022-11-07,251.5800018310547
2022-11-08,252.5399932861328
2022-11-09,249.5200042724609
2022-11-10,253.47999572753903
2022-11-11,243.1300048828125
2022-11-14,242.82000732421875
2022-11-15,246.13999938964844
2022-11-16,244.8699951171875
2022-11-17,246.5200042724609
2022-11-18,248.22000122070312
2022-11-21,250.5800018310547
2022-11-22,251.5200042724609
2022-11-23,252.2899932861328
2022-11-25,253.7700042724609
2022-11-28,250.4900054931641
2022-11-29,251.22000122070312
2022-11-30,252.38999938964844
2022-12-01,252.2700042724609
2022-12-02,255.7400054931641
2022-12-05,250.91000366210932
2022-12-06,248.27999877929688
2022-12-07,246.2100067138672
2022-12-08,247.67999267578125
2022-12-09,247.0399932861328
2022-12-12,249.6199951171875
2022-12-13,248.72999572753903
2022-12-14,249.0200042724609
2022-12-15,245.13999938964844
2022-12-16,246.13999938964844
2022-12-19,244.3000030517578
2022-12-20,246.6199951171875
2022-12-21,249.97000122070312
2022-12-22,246.58999633789065
2022-12-23,247.8999938964844
2022-12-27,248.7400054931641
2022-12-28,246.97000122070312
2022-12-29,249.22999572753903
2022-12-30,248.1100006103516
2023-01-03,248.6000061035156
2023-01-04,245.22000122070312
2023-01-05,244.6199951171875
2023-01-06,248.25
2023-01-09,245.2100067138672
2023-01-10,247.5399932861328
2023-01-11,248.69000244140625
2023-01-12,247.6999969482422
2023-01-13,240.2899932861328
2023-01-17,241.13999938964844
2023-01-18,237.0
2023-01-19,231.5500030517578
2023-01-20,232.7899932861328
2023-01-23,232.4499969482422
2023-01-24,235.4499969482422
2023-01-25,226.8800048828125
2023-01-26,228.1100006103516
2023-01-27,227.4900054931641
2023-01-30,228.07000732421875
2023-01-31,233.0599975585937
2023-02-01,230.4499969482422
2023-02-02,231.41000366210932
2023-02-03,231.5399932861328
2023-02-06,232.3500061035156
2023-02-07,231.9600067138672
2023-02-08,229.1199951171875
2023-02-09,228.66000366210932
2023-02-10,233.22000122070312
2023-02-13,232.8800048828125
2023-02-14,232.07000732421875
2023-02-15,232.47000122070312
2023-02-16,231.3000030517578
2023-02-17,235.259994506836
2023-02-21,233.5200042724609
2023-02-22,233.6499938964844
2023-02-23,231.3699951171875
2023-02-24,231.9499969482422
2023-02-27,230.6199951171875
2023-02-28,227.91000366210932
2023-03-01,227.69000244140625
2023-03-02,230.25
2023-03-03,231.0399932861328
2023-03-06,232.6000061035156
2023-03-07,229.9900054931641
2023-03-08,227.0599975585937
2023-03-09,222.8699951171875
2023-03-10,220.92999267578125
2023-03-13,218.7899932861328
2023-03-14,219.8300018310547
2023-03-15,216.75
2023-03-16,220.0500030517578
2023-03-17,218.1499938964844
2023-03-20,219.91000366210932
2023-03-21,222.3699951171875
2023-03-22,219.22999572753903
2023-03-23,220.1100006103516
2023-03-24,223.5
2023-03-27,225.02999877929688
2023-03-28,225.5
2023-03-29,226.8000030517578
2023-03-30,226.4900054931641
2023-03-31,228.2100067138672
2023-04-03,232.3600006103516
2023-04-04,229.32000732421875
2023-04-05,228.97999572753903
2023-04-06,227.7100067138672
2023-04-10,229.0500030517578
2023-04-11,228.2700042724609
2023-04-12,229.2400054931641
2023-04-13,228.7700042724609
2023-04-14,227.69000244140625
2023-04-17,229.4600067138672
2023-04-18,229.9600067138672
2023-04-19,228.8000030517578
2023-04-20,227.5200042724609
2023-04-21,225.0200042724609
2023-04-24,224.5
2023-04-25,222.7400054931641
2023-04-26,214.8300018310547
2023-04-27,215.69000244140625
2023-04-28,218.33999633789065
2023-05-01,218.1300048828125
2023-05-02,213.009994506836
2023-05-03,210.009994506836
2023-05-04,208.8500061035156
2023-05-05,211.9199981689453
2023-05-08,210.7100067138672
2023-05-09,211.1999969482422
2023-05-10,211.52999877929688
2023-05-11,208.0500030517578
2023-05-12,209.9600067138672
2023-05-15,210.2100067138672
2023-05-16,207.58999633789065
2023-05-17,211.32000732421875
2023-05-18,210.92999267578125
2023-05-19,210.6499938964844
2023-05-22,212.5200042724609
2023-05-23,206.9499969482422
2023-05-24,206.52999877929688
2023-05-25,204.3500061035156
2023-05-26,205.25
2023-05-30,205.2400054931641
2023-05-31,204.17999267578125
2023-06-01,205.3300018310547
2023-06-02,209.08999633789065
2023-06-05,209.25
2023-06-06,210.8099975585937
2023-06-07,214.17999267578125
2023-06-08,213.5399932861328
2023-06-09,212.2700042724609
2023-06-12,213.07000732421875
2023-06-13,213.8099975585937
2023-06-14,212.13999938964844
2023-06-15,214.9600067138672
2023-06-16,217.33999633789065
2023-06-20,215.4900054931641
2023-06-21,217.52999877929688
2023-06-22,214.4499969482422
2023-06-23,212.38999938964844
2023-06-26,212.08999633789065
2023-06-27,212.0599975585937
2023-06-28,211.0
2023-06-29,214.3099975585937
2023-06-30,215.1499938964844
2023-07-03,215.77999877929688
2023-07-05,215.19000244140625
2023-07-06,214.27999877929688
2023-07-07,214.1499938964844
2023-07-10,214.67999267578125
2023-07-11,217.17999267578125
2023-07-12,217.6100006103516
2023-07-13,216.9600067138672
2023-07-14,215.32000732421875
2023-07-17,216.3699951171875
2023-07-18,213.5200042724609
2023-07-19,213.5500030517578
2023-07-20,216.0800018310547
2023-07-21,215.47000122070312
2023-07-24,217.63999938964844
2023-07-25,218.0
2023-07-26,222.77999877929688
2023-07-27,219.82000732421875
2023-07-28,222.63999938964844
2023-07-31,223.5800018310547
2023-08-01,225.33999633789065
2023-08-02,226.25
2023-08-03,225.6300048828125
2023-08-04,224.009994506836
2023-08-07,227.19000244140625
2023-08-08,224.47000122070312
2023-08-09,226.13999938964844
2023-08-10,225.66000366210932
2023-08-11,226.9900054931641
2023-08-14,226.3699951171875
2023-08-15,223.1300048828125
2023-08-16,223.58999633789065
2023-08-17,222.3099975585937
2023-08-18,224.4199981689453
2023-08-21,224.27999877929688
2023-08-22,224.27999877929688
2023-08-23,224.8600006103516
2023-08-24,223.8800048828125
2023-08-25,223.58999633789065
2023-08-28,225.3500061035156
2023-08-29,226.1499938964844
2023-08-30,227.2400054931641
2023-08-31,226.63999938964844
2023-09-01,226.3699951171875
2023-09-05,223.3300018310547
2023-09-06,218.0500030517578
2023-09-07,218.69000244140625
2023-09-08,217.8699951171875
2023-09-11,216.2700042724609
2023-09-12,217.3800048828125
2023-09-13,219.69000244140625
2023-09-14,221.4600067138672
2023-09-15,224.0500030517578
2023-09-18,224.3300018310547
2023-09-19,222.8500061035156
2023-09-20,225.5500030517578
2023-09-21,221.8800048828125
2023-09-22,218.33999633789065
2023-09-25,219.3300018310547
2023-09-26,218.17999267578125
2023-09-27,221.0
2023-09-28,222.38999938964844
2023-09-29,220.97000122070312
2023-10-02,222.92999267578125
2023-10-03,220.7400054931641
2023-10-04,219.3300018310547
2023-10-05,216.75
2023-10-06,219.94000244140625
2023-10-09,238.47999572753903
2023-10-10,236.6699981689453
2023-10-11,237.77999877929688
2023-10-12,237.3999938964844
2023-10-13,243.0399932861328
2023-10-16,242.8699951171875
2023-10-17,241.2700042724609
2023-10-18,239.8099975585937
2023-10-19,237.9499969482422
2023-10-20,234.94000244140625
2023-10-23,233.2100067138672
2023-10-24,233.0
2023-10-25,242.3999938964844
2023-10-26,240.5500030517578
2023-10-27,238.25
2023-10-30,238.97999572753903
2023-10-31,241.3099975585937
2023-11-01,242.6999969482422
2023-11-02,244.009994506836
2023-11-03,243.2100067138672
2023-11-06,243.92999267578125
2023-11-07,242.72999572753903
2023-11-08,242.0200042724609
2023-11-09,240.1000061035156
2023-11-10,243.5500030517578
2023-11-13,246.6499938964844
2023-11-14,247.8600006103516
2023-11-15,245.759994506836
2023-11-16,245.259994506836
2023-11-17,244.69000244140625
2023-11-20,245.77999877929688
2023-11-21,246.41000366210932
2023-11-22,247.3300018310547
2023-11-24,247.8300018310547
2023-11-27,246.3600006103516
2023-11-28,245.22000122070312
2023-11-29,244.8300018310547
2023-11-30,246.97000122070312
2023-12-01,249.69000244140625
2023-12-04,252.2100067138672
2023-12-05,250.88999938964844
2023-12-06,251.9499969482422
2023-12-07,251.4900054931641
2023-12-08,252.2899932861328
2023-12-11,252.4199981689453
2023-12-12,253.1999969482422
2023-12-13,255.8500061035156
2023-12-14,251.1499938964844
2023-12-15,252.5500030517578
2023-12-18,252.8699951171875
2023-12-19,253.88999938964844
2023-12-20,249.5599975585937
2023-12-21,252.42999267578125
2023-12-22,254.1000061035156
2023-12-26,256.2099914550781
2023-12-27,257.42999267578125
2023-12-28,258.1400146484375
2023-12-29,259.6700134277344
2024-01-02,258.6000061035156
2024-01-03,256.5400085449219
2024-01-04,256.17999267578125
2024-01-05,253.8999938964844
2024-01-08,253.82000732421875
2024-01-09,251.2400054931641
2024-01-10,251.25
2024-01-11,249.94000244140625
2024-01-12,254.8099975585937
2024-01-16,250.6499938964844
2024-01-17,249.97000122070312
2024-01-18,250.9499969482422
2024-01-19,249.33999633789065
2024-01-22,249.759994506836
2024-01-23,249.3699951171875
2024-01-24,261.17999267578125
2024-01-25,265.8599853515625
2024-01-26,265.07000732421875
2024-01-29,264.7799987792969
2024-01-30,268.6700134277344
2024-01-31,264.989990234375
2024-02-01,266.8699951171875
2024-02-02,265.2699890136719
2024-02-05,265.5199890136719
2024-02-06,267.69000244140625
2024-02-07,269.0899963378906
2024-02-08,269.0
2024-02-09,270.1400146484375
2024-02-12,269.44000244140625
2024-02-13,267.2200012207031
2024-02-14,269.1000061035156
2024-02-15,270.0
2024-02-16,269.44000244140625
2024-02-20,268.92999267578125
2024-02-21,271.8999938964844
2024-02-22,272.3299865722656
2024-02-23,273.75
2024-02-26,273.0199890136719
2024-02-27,273.70001220703125
2024-02-28,274.3099975585937
2024-02-29,273.25
2024-03-01,271.95001220703125
2024-03-04,274.7099914550781
2024-03-05,273.6000061035156
2024-03-06,273.70001220703125
2024-03-07,273.0299987792969
2024-03-08,272.3099975585937
2024-03-11,273.2699890136719
2024-03-12,274.6499938964844
2024-03-13,275.3599853515625
2024-03-14,275.3999938964844
2024-03-15,275.2099914550781
2024-03-18,277.6000061035156
2024-03-19,279.70001220703125
2024-03-20,282.54998779296875
2024-03-21,281.3399963378906
2024-03-22,281.1600036621094
2024-03-25,278.9800109863281
2024-03-26,278.3500061035156
2024-03-27,281.8999938964844
2024-03-28,282.489990234375
2024-04-01,291.54998779296875
2024-04-02,290.5400085449219
2024-04-03,291.69000244140625
2024-04-04,293.2200012207031
2024-04-05,295.17999267578125
2024-04-08,293.1300048828125
2024-04-09,288.8399963378906
2024-04-10,290.0400085449219
2024-04-11,287.5
2024-04-12,287.8699951171875
2024-04-15,284.75
2024-04-16,285.29998779296875
2024-04-17,284.4599914550781
2024-04-18,285.2699890136719
2024-04-19,288.6199951171875
2024-04-22,291.3099975585937
2024-04-23,292.7200012207031
2024-04-24,281.1099853515625
2024-04-25,284.8999938964844
2024-04-26,284.4100036621094
2024-04-29,287.7900085449219
2024-04-30,287.0899963378906
2024-05-01,286.5299987792969
2024-05-02,287.3599853515625
2024-05-03,288.1400146484375
2024-05-06,291.3800048828125
2024-05-07,293.3699951171875
2024-05-08,292.739990234375
2024-05-09,295.9700012207031
2024-05-10,296.44000244140625
2024-05-13,293.5299987792969
2024-05-14,294.0599975585937
2024-05-15,294.5899963378906
2024-05-16,295.75
2024-05-17,299.0199890136719
2024-05-20,300.2300109863281
2024-05-21,297.0599975585937
2024-05-22,298.010009765625
2024-05-23,296.5199890136719
2024-05-24,299.6199951171875
2024-05-28,297.3399963378906
2024-05-29,293.4800109863281
2024-05-30,296.0799865722656
2024-05-31,299.7699890136719
2024-06-03,298.260009765625
2024-06-04,297.32000732421875
2024-06-05,299.45001220703125
2024-06-06,298.2699890136719
2024-06-07,299.1400146484375
2024-06-10,294.67999267578125
2024-06-11,292.6499938964844
2024-06-12,294.3399963378906
2024-06-13,292.5199890136719
2024-06-14,291.7799987792969
2024-06-17,293.8299865722656
2024-06-18,298.0
2024-06-20,299.6300048828125
2024-06-21,298.25
2024-06-24,298.5299987792969
2024-06-25,295.2799987792969
2024-06-26,294.5299987792969
2024-06-27,292.5
2024-06-28,290.1400146484375
2024-07-01,287.8699951171875
2024-07-02,285.8099975585937
2024-07-03,284.8800048828125
2024-07-05,281.67999267578125
2024-07-08,280.4700012207031
2024-07-09,279.510009765625
2024-07-10,281.9100036621094
2024-07-11,284.1499938964844
2024-07-12,283.8900146484375
2024-07-15,285.4200134277344
2024-07-16,291.5899963378906
2024-07-17,291.989990234375
2024-07-18,293.2699890136719
2024-07-19,288.2200012207031
2024-07-22,291.2099914550781
2024-07-23,294.4599914550781
2024-07-24,284.6700134277344
2024-07-25,290.9800109863281
2024-07-26,290.3999938964844
2024-07-29,289.489990234375
2024-07-30,293.010009765625
2024-07-31,298.7099914550781
2024-08-01,293.45001220703125
2024-08-02,292.3900146484375
2024-08-05,285.8999938964844
2024-08-06,285.3800048828125
2024-08-07,287.1700134277344
2024-08-08,290.79998779296875
2024-08-09,292.989990234375
2024-08-12,291.20001220703125
2024-08-13,292.20001220703125
2024-08-14,293.7300109863281
2024-08-15,295.95001220703125
2024-08-16,296.5899963378906
2024-08-19,295.6000061035156
2024-08-20,295.79998779296875
2024-08-21,294.07000732421875
2024-08-22,293.45001220703125
2024-08-23,291.45001220703125
2024-08-26,291.0
2024-08-27,290.20001220703125
2024-08-28,296.6400146484375
2024-08-29,297.8299865722656
2024-08-30,299.3599853515625
2024-09-03,294.9200134277344
2024-09-04,294.3500061035156
2024-09-05,297.2900085449219
2024-09-06,292.7799987792969
2024-09-09,301.5599975585937
2024-09-10,302.3999938964844
2024-09-11,299.5899963378906
2024-09-12,300.6700134277344
2024-09-13,304.79998779296875
2024-09-16,307.54998779296875
2024-09-17,303.8500061035156
2024-09-18,302.3800048828125
2024-09-19,304.7300109863281
2024-09-20,306.8699951171875
2024-09-23,308.0899963378906
2024-09-24,304.6700134277344
2024-09-25,301.69000244140625
2024-09-26,300.489990234375
2024-09-27,300.1300048828125
2024-09-30,302.20001220703125
2024-10-01,305.3299865722656
2024-10-02,303.9200134277344
2024-10-03,299.6099853515625
2024-10-04,300.6600036621094
2024-10-07,297.2900085449219
2024-10-08,296.8999938964844
2024-10-09,298.69000244140625
2024-10-10,296.04998779296875
2024-10-11,299.44000244140625
2024-10-14,301.8599853515625
2024-10-15,300.2099914550781
2024-10-16,304.8699951171875
2024-10-17,308.2300109863281
2024-10-18,308.4800109863281
2024-10-21,308.0799865722656
2024-10-22,305.989990234375
2024-10-23,304.3999938964844
2024-10-24,301.2699890136719
2024-10-25,302.5199890136719
2024-10-28,303.9200134277344
2024-10-29,301.75
2024-10-30,301.3699951171875
2024-10-31,291.6099853515625
2024-11-01,292.989990234375
2024-11-04,293.6000061035156
2024-11-05,296.6499938964844
2024-11-06,308.4599914550781
2024-11-07,306.0
2024-11-08,309.4700012207031
2024-11-11,313.9100036621094
2024-11-12,312.04998779296875
2024-11-13,314.0299987792969
2024-11-14,292.4200134277344
2024-11-15,287.989990234375
2024-11-18,286.0
2024-11-19,280.9599914550781
2024-11-20,280.04998779296875
2024-11-21,279.92999267578125
2024-11-22,281.8099975585937
2024-11-25,281.3500061035156
2024-11-26,282.0199890136719
2024-11-27,282.3099975585937
2024-11-29,284.010009765625
2024-12-02,276.44000244140625
2024-12-03,277.4200134277344
2024-12-04,277.6600036621094
2024-12-05,275.1499938964844
2024-12-06,271.79998779296875
2024-12-09,269.57000732421875
2024-12-10,270.42999267578125
2024-12-11,265.42999267578125
2024-12-12,263.0400085449219
2024-12-13,263.1099853515625
2024-12-16,266.07000732421875
2024-12-17,265.2200012207031
2024-12-18,262.2699890136719
2024-12-19,260.2799987792969
2024-12-20,263.6400146484375
2024-12-23,265.19000244140625
2024-12-24,265.8999938964844
2024-12-26,266.7799987792969
2024-12-27,266.1400146484375
2024-12-30,263.3800048828125
2024-12-31,263.489990234375
2025-01-02,261.010009765625
2025-01-03,263.3699951171875
2025-01-06,257.989990234375
2025-01-07,259.6499938964844
2025-01-08,261.4700012207031
2025-01-10,259.3800048828125
2025-01-13,263.6700134277344
2025-01-14,265.1199951171875
2025-01-15,266.0899963378906
2025-01-16,268.8299865722656
2025-01-17,266.6700134277344
2025-01-21,271.6300048828125
2025-01-22,268.8399963378906
2025-01-23,268.5599975585937
2025-01-24,266.42999267578125
2025-01-27,269.8399963378906
2025-01-28,262.57000732421875
2025-01-29,251.4499969482422
2025-01-30,256.92999267578125
2025-01-31,256.9800109863281
2025-02-03,256.5899963378906
2025-02-04,257.42999267578125
2025-02-05,258.5799865722656
2025-02-06,255.52999877929688
2025-02-07,254.8300018310547
2025-02-10,256.3399963378906
2025-02-11,256.989990234375
2025-02-12,251.3300018310547
2025-02-13,246.16000366210932
2025-02-14,241.94000244140625
2025-02-18,242.6000061035156
2025-02-19,244.17999267578125
2025-02-20,246.1999969482422
2025-02-21,243.0599975585937
2025-02-24,246.2700042724609
2025-02-25,249.91000366210932
2025-02-26,249.2400054931641
2025-02-27,251.6199951171875
2025-02-28,252.6000061035156
2025-03-03,254.0399932861328
2025-03-04,250.8000030517578
2025-03-05,262.9599914550781
2025-03-06,264.54998779296875
2025-03-07,271.5599975585937
2025-03-10,271.94000244140625
2025-03-11,264.1199951171875
2025-03-12,260.010009765625
2025-03-13,261.1600036621094
2025-03-14,262.0299987792969
2025-03-17,265.17999267578125
2025-03-18,267.5199890136719
2025-03-19,267.9700012207031
2025-03-20,265.70001220703125
2025-03-21,263.4100036621094
2025-03-24,265.8800048828125
2025-03-25,267.5400085449219
2025-03-26,269.5799865722656
2025-03-27,269.489990234375
2025-03-28,269.0799865722656
2025-03-31,272.5799865722656
2025-04-01,274.1400146484375
2025-04-02,276.0400085449219
2025-04-03,269.6199951171875
2025-04-04,250.009994506836
2025-04-07,247.67999267578125
2025-04-08,254.3999938964844
2025-04-09,271.5199890136719
2025-04-10,271.82000732421875
2025-04-11,276.6499938964844
2025-04-14,278.7799987792969
2025-04-15,277.1400146484375
2025-04-16,276.6300048828125
2025-04-17,276.0799865722656
2025-04-21,273.17999267578125
2025-04-22,274.79998779296875
2025-04-23,265.7300109863281
2025-04-24,271.7099914550781
2025-04-25,271.9700012207031
2025-04-28,271.94000244140625
2025-04-29,272.0799865722656
2025-04-30,272.1199951171875
2025-05-01,271.510009765625
2025-05-02,273.0299987792969
2025-05-05,272.1400146484375
2025-05-06,270.6099853515625
2025-05-07,269.45001220703125
2025-05-08,271.9800109863281
2025-05-09,271.5599975585937
2025-05-12,276.239990234375
2025-05-13,273.0199890136719
2025-05-14,270.69000244140625
2025-05-15,278.510009765625
2025-05-16,280.7099914550781
2025-05-19,281.3699951171875
2025-05-20,281.57000732421875
2025-05-21,277.70001220703125
2025-05-22,277.0299987792969
2025-05-23,274.75
2025-05-27,279.2300109863281
2025-05-28,273.6400146484375
2025-05-29,275.20001220703125
2025-05-30,278.489990234375
2025-06-02,275.7099914550781
2025-06-03,276.0400085449219
2025-06-04,275.0299987792969
2025-06-05,274.4200134277344
2025-06-06,276.4800109863281
2025-06-09,277.3099975585937
2025-06-10,277.3699951171875
2025-06-11,275.8299865722656
2025-06-12,279.92999267578125
2025-06-13,283.0
2025-06-16,279.2900085449219
2025-06-17,281.29998779296875
2025-06-18,278.5299987792969
2025-06-20,278.7799987792969
2025-06-23,282.32000732421875
2025-06-24,281.04998779296875
2025-06-25,285.9100036621094
2025-06-26,291.3900146484375
2025-06-27,290.739990234375
2025-06-30,291.6600036621094
2025-07-01,294.3800048828125
2025-07-02,293.9200134277344
2025-07-03,294.760009765625
2025-07-07,294.6499938964844
2025-07-08,296.6499938964844
2025-07-09,299.9599914550781
2025-07-10,303.3800048828125
2025-07-11,302.20001220703125
2025-07-14,304.8500061035156
2025-07-15,300.8500061035156
2025-07-16,300.0
2025-07-17,300.0899963378906
2025-07-18,298.9800109863281
2025-07-21,297.04998779296875
2025-07-22,297.6000061035156
2025-07-23,316.94000244140625
2025-07-24,314.239990234375
2025-07-25,314.0199890136719
2025-07-28,313.1000061035156
2025-07-29,314.70001220703125
2025-07-30,312.17999267578125
2025-07-31,311.6099853515625
2025-08-01,310.739990234375
2025-08-04,312.7799987792969
2025-08-05,313.760009765625
2025-08-06,314.989990234375
2025-08-07,312.7300109863281
2025-08-08,314.1300048828125
2025-08-11,314.92999267578125
2025-08-12,314.010009765625
2025-08-13,317.489990234375
2025-08-14,315.8399963378906
2025-08-15,313.69000244140625
2025-08-18,313.5799865722656
2025-08-19,316.3999938964844
2025-08-20,317.4800109863281
2025-08-21,316.5299987792969
2025-08-22,319.6099853515625
2025-08-25,319.8900146484375
2025-08-26,322.17999267578125
2025-08-27,325.4599914550781
2025-08-28,324.9100036621094
2025-08-29,324.57000732421875
2025-09-02,324.3900146484375
2025-09-03,322.8099975585937
2025-09-04,322.44000244140625
2025-09-05,322.8599853515625
2025-09-08,322.7200012207031
2025-09-09,321.3299865722656
2025-09-10,323.04998779296875
2025-09-11,329.6199951171875
2025-09-12,326.1499938964844
2025-09-15,326.9800109863281
2025-09-16,326.3999938964844
2025-09-17,325.2799987792969
2025-09-18,324.57000732421875
2025-09-19,324.0799865722656
2025-09-22,322.6600036621094
2025-09-23,323.20001220703125
2025-09-24,323.6199951171875
2025-09-25,324.42999267578125
2025-09-26,330.3399963378906
2025-09-29,332.1700134277344
2025-09-30,341.0
2025-10-01,340.75
2025-10-02,341.04998779296875
2025-10-03,343.6199951171875
2025-10-06,346.5
2025-10-07,343.42999267578125
2025-10-08,346.44000244140625
2025-10-09,342.7699890136719
2025-10-10,332.94000244140625
2025-10-13,334.3900146484375
2025-10-14,335.5
2025-10-15,332.0400085449219
2025-10-16,330.5899963378906
2025-10-17,331.1499938964844
2025-10-20,337.19000244140625
2025-10-21,340.69000244140625
2025-10-22,338.239990234375
2025-10-23,341.5
2025-10-24,350.7699890136719
2025-10-27,353.7699890136719
2025-10-28,346.67999267578125
2025-10-29,343.4800109863281
2025-10-30,344.6600036621094
2025-10-31,344.8999938964844
2025-11-03,341.8699951171875
2025-11-04,343.4700012207031
2025-11-05,342.9100036621094
2025-11-06,340.29998779296875
2025-11-07,346.3399963378906
2025-11-10,349.489990234375
2025-11-11,352.4200134277344
2025-11-12,349.45001220703125
2025-11-13,344.0599975585937
2025-11-14,344.25
2025-11-17,341.7799987792969
2025-11-18,341.2900085449219
2025-11-19,343.0599975585937
2025-11-20,339.44000244140625
2025-11-21,340.3399963378906
2025-11-24,338.1300048828125
2025-11-25,341.07000732421875
2025-11-26,340.0400085449219
2025-11-28,341.6300048828125
2025-12-01,332.3800048828125
2025-12-02,335.79998779296875
2025-12-03,338.0799865722656
2025-12-04,341.70001220703125
2025-12-05,337.3099975585937
2025-12-08,336.010009765625
2025-12-09,334.2699890136719
2025-12-10,342.2300109863281
2025-12-11,341.4800109863281
2025-12-12,337.489990234375
2025-12-15,340.69000244140625
2025-12-16,337.489990234375
2025-12-17,336.4100036621094
2025-12-18,337.3399963378906
2025-12-19,339.3599853515625
2025-12-22,345.19000244140625
2025-12-23,343.8399963378906
2025-12-24,345.3900146484375
2025-12-26,342.20001220703125
2025-12-29,340.4800109863281
2025-12-30,339.4700012207031
2025-12-31,336.6600036621094
2026-01-02,343.3999938964844
2026-01-05,355.5599975585937
2026-01-06,360.7099914550781
2026-01-07,345.6400146484375
2026-01-08,351.44000244140625
2026-01-09,353.8900146484375
2026-01-12,360.9400024414063
2026-01-13,363.2999877929688
2026-01-14,366.0
2026-01-15,368.6900024414063
2026-01-16,367.3800048828125
2026-01-20,359.1700134277344
2026-01-21,364.7799987792969
2026-01-22,365.8299865722656
2026-01-23,363.2699890136719
2026-01-26,363.5400085449219
2026-01-27,366.6199951171875
2026-01-28,356.67999267578125
2026-01-29,349.95001220703125
2026-01-30,351.0899963378906
2026-02-02,346.3699951171875
2026-02-03,355.3099975585937
2026-02-04,353.3699951171875
2026-02-05,352.04998779296875
2026-02-06,360.07000732421875
2026-02-09,360.1000061035156
2026-02-10,358.8299865722656
2026-02-11,346.3399963378906
2026-02-12,340.75
2026-02-13,347.6400146484375
2026-02-17,342.5199890136719
2026-02-18,349.489990234375
2026-02-19,354.3399963378906
2026-02-20,351.4200134277344
2026-02-23,348.9800109863281
2026-02-24,351.17999267578125
2026-02-25,343.1400146484375
2026-02-26,350.7200012207031
2026-02-27,357.04998779296875
2026-03-02,364.7799987792969
2026-03-03,364.7000122070313
2026-03-04,366.1199951171875
2026-03-05,360.7000122070313
2026-03-06,363.489990234375
2026-03-09,361.9800109863281
2026-03-10,355.5899963378906
2026-03-11,353.8500061035156
2026-03-12,355.2300109863281
2026-03-13,351.5199890136719
2026-03-16,354.3599853515625
2026-03-17,356.2900085449219
2026-03-18,353.3599853515625
2026-03-19,349.6300048828125
2026-03-20,345.7799987792969
2026-03-23,347.3699951171875
2026-03-24,346.2300109863281
2026-03-25,352.5
2026-03-26,355.2799987792969
2026-03-27,346.760009765625
2026-03-30,340.7900085449219
2026-03-31,343.2200012207031
2026-04-01,350.5299987792969
2026-04-02,349.0899963378906
2026-04-06,351.3900146484375
2026-04-07,348.42999267578125
2026-04-08,350.0199890136719
2026-04-09,343.8999938964844
2026-04-10,335.1499938964844
2026-04-13,340.760009765625
2026-04-14,339.8800048828125
2026-04-15,338.8800048828125
