,HUBB
2022-07-12,185.0200042724609
2022-07-13,185.57000732421875
2022-07-14,187.16000366210932
2022-07-15,189.7899932861328
2022-07-18,183.0
2022-07-19,191.72999572753903
2022-07-20,192.3800048828125
2022-07-21,195.1100006103516
2022-07-22,193.69000244140625
2022-07-25,195.52999877929688
2022-07-26,204.0800018310547
2022-07-27,209.7100067138672
2022-07-28,217.16000366210932
2022-07-29,219.0200042724609
2022-08-01,214.7700042724609
2022-08-02,212.42999267578125
2022-08-03,214.17999267578125
2022-08-04,214.1699981689453
2022-08-05,213.5200042724609
2022-08-08,214.13999938964844
2022-08-09,213.4499969482422
2022-08-10,218.1100006103516
2022-08-11,219.3000030517578
2022-08-12,222.47000122070312
2022-08-15,220.9199981689453
2022-08-16,220.7899932861328
2022-08-17,221.19000244140625
2022-08-18,223.8999938964844
2022-08-19,224.0800018310547
2022-08-22,220.47999572753903
2022-08-23,218.5800018310547
2022-08-24,217.3999938964844
2022-08-25,220.6300048828125
2022-08-26,210.97000122070312
2022-08-29,211.3500061035156
2022-08-30,206.91000366210932
2022-08-31,206.3000030517578
2022-09-01,208.22000122070312
2022-09-02,206.33999633789065
2022-09-06,208.2899932861328
2022-09-07,214.5599975585937
2022-09-08,219.6000061035156
2022-09-09,224.0599975585937
2022-09-12,225.0399932861328
2022-09-13,219.97999572753903
2022-09-14,219.0399932861328
2022-09-15,220.1499938964844
2022-09-16,219.1100006103516
2022-09-19,227.009994506836
2022-09-20,223.8999938964844
2022-09-21,227.13999938964844
2022-09-22,222.08999633789065
2022-09-23,220.0
2022-09-26,219.88999938964844
2022-09-27,217.1199951171875
2022-09-28,222.0
2022-09-29,220.3300018310547
2022-09-30,223.0
2022-10-03,227.1100006103516
2022-10-04,236.08999633789065
2022-10-05,237.6000061035156
2022-10-06,235.0
2022-10-07,229.1000061035156
2022-10-10,230.1199951171875
2022-10-11,228.7700042724609
2022-10-12,225.4199981689453
2022-10-13,226.509994506836
2022-10-14,217.66000366210932
2022-10-17,223.72999572753903
2022-10-18,229.7899932861328
2022-10-19,217.7100067138672
2022-10-20,212.4499969482422
2022-10-21,216.83999633789065
2022-10-24,223.2100067138672
2022-10-25,237.3500061035156
2022-10-26,238.0599975585937
2022-10-27,239.4199981689453
2022-10-28,237.07000732421875
2022-10-31,237.47999572753903
2022-11-01,239.3699951171875
2022-11-02,235.3699951171875
2022-11-03,235.5800018310547
2022-11-04,237.8699951171875
2022-11-07,237.6499938964844
2022-11-08,242.41000366210932
2022-11-09,239.66000366210932
2022-11-10,254.32000732421875
2022-11-11,250.6100006103516
2022-11-14,249.3600006103516
2022-11-15,249.63999938964844
2022-11-16,247.88999938964844
2022-11-17,249.8000030517578
2022-11-18,253.4900054931641
2022-11-21,253.7899932861328
2022-11-22,259.19000244140625
2022-11-23,256.0799865722656
2022-11-25,258.5199890136719
2022-11-28,249.509994506836
2022-11-29,249.5599975585937
2022-11-30,254.0599975585937
2022-12-01,252.3300018310547
2022-12-02,249.8800048828125
2022-12-05,246.259994506836
2022-12-06,245.4199981689453
2022-12-07,246.77999877929688
2022-12-08,250.9199981689453
2022-12-09,250.1000061035156
2022-12-12,255.1000061035156
2022-12-13,255.7899932861328
2022-12-14,248.8600006103516
2022-12-15,241.13999938964844
2022-12-16,232.67999267578125
2022-12-19,236.77999877929688
2022-12-20,235.9499969482422
2022-12-21,239.5399932861328
2022-12-22,234.7400054931641
2022-12-23,235.72000122070312
2022-12-27,236.92999267578125
2022-12-28,234.5
2022-12-29,235.33999633789065
2022-12-30,234.67999267578125
2023-01-03,234.4900054931641
2023-01-04,229.3000030517578
2023-01-05,224.42999267578125
2023-01-06,228.8699951171875
2023-01-09,231.3800048828125
2023-01-10,234.75
2023-01-11,236.77999877929688
2023-01-12,234.6100006103516
2023-01-13,236.4199981689453
2023-01-17,229.97999572753903
2023-01-18,227.97000122070312
2023-01-19,223.5500030517578
2023-01-20,224.72999572753903
2023-01-23,224.63999938964844
2023-01-24,229.44000244140625
2023-01-25,228.0
2023-01-26,230.88999938964844
2023-01-27,231.02999877929688
2023-01-30,229.88999938964844
2023-01-31,228.91000366210932
2023-02-01,238.3500061035156
2023-02-02,236.8999938964844
2023-02-03,241.22999572753903
2023-02-06,242.1999969482422
2023-02-07,244.6499938964844
2023-02-08,239.07000732421875
2023-02-09,240.6199951171875
2023-02-10,242.82000732421875
2023-02-13,245.3600006103516
2023-02-14,245.4199981689453
2023-02-15,251.009994506836
2023-02-16,250.25
2023-02-17,252.0599975585937
2023-02-21,248.72999572753903
2023-02-22,247.38999938964844
2023-02-23,250.1999969482422
2023-02-24,253.4600067138672
2023-02-27,251.8300018310547
2023-02-28,251.5399932861328
2023-03-01,249.63999938964844
2023-03-02,249.5399932861328
2023-03-03,253.0399932861328
2023-03-06,252.7400054931641
2023-03-07,249.83999633789065
2023-03-08,251.07000732421875
2023-03-09,246.8300018310547
2023-03-10,239.2899932861328
2023-03-13,236.9900054931641
2023-03-14,245.9600067138672
2023-03-15,234.3600006103516
2023-03-16,241.63999938964844
2023-03-17,234.97000122070312
2023-03-20,241.5200042724609
2023-03-21,242.0200042724609
2023-03-22,236.259994506836
2023-03-23,231.63999938964844
2023-03-24,230.27999877929688
2023-03-27,233.57000732421875
2023-03-28,236.509994506836
2023-03-29,240.009994506836
2023-03-30,240.16000366210932
2023-03-31,243.3099975585937
2023-04-03,244.33999633789065
2023-04-04,230.6999969482422
2023-04-05,224.009994506836
2023-04-06,221.27999877929688
2023-04-10,224.5200042724609
2023-04-11,224.52999877929688
2023-04-12,226.7700042724609
2023-04-13,226.58999633789065
2023-04-14,227.72999572753903
2023-04-17,231.5
2023-04-18,233.4499969482422
2023-04-19,232.1300048828125
2023-04-20,231.1100006103516
2023-04-21,230.6300048828125
2023-04-24,232.38999938964844
2023-04-25,259.4100036621094
2023-04-26,260.0199890136719
2023-04-27,266.989990234375
2023-04-28,269.32000732421875
2023-05-01,272.8599853515625
2023-05-02,279.7799987792969
2023-05-03,273.2699890136719
2023-05-04,269.510009765625
2023-05-05,272.0899963378906
2023-05-08,270.5599975585937
2023-05-09,270.9200134277344
2023-05-10,272.19000244140625
2023-05-11,272.75
2023-05-12,273.5199890136719
2023-05-15,273.5799865722656
2023-05-16,270.07000732421875
2023-05-17,275.010009765625
2023-05-18,280.57000732421875
2023-05-19,280.010009765625
2023-05-22,282.489990234375
2023-05-23,275.7900085449219
2023-05-24,275.0299987792969
2023-05-25,286.6000061035156
2023-05-26,290.9100036621094
2023-05-30,288.8800048828125
2023-05-31,282.4599914550781
2023-06-01,287.25
2023-06-02,294.489990234375
2023-06-05,294.239990234375
2023-06-06,296.1700134277344
2023-06-07,304.5
2023-06-08,305.6600036621094
2023-06-09,306.8599853515625
2023-06-12,310.70001220703125
2023-06-13,315.5400085449219
2023-06-14,315.45001220703125
2023-06-15,321.0199890136719
2023-06-16,320.3800048828125
2023-06-20,321.0599975585937
2023-06-21,322.7699890136719
2023-06-22,321.42999267578125
2023-06-23,317.07000732421875
2023-06-26,319.45001220703125
2023-06-27,323.32000732421875
2023-06-28,321.82000732421875
2023-06-29,327.2099914550781
2023-06-30,331.5599975585937
2023-07-03,328.989990234375
2023-07-05,327.6499938964844
2023-07-06,326.3699951171875
2023-07-07,327.79998779296875
2023-07-10,335.42999267578125
2023-07-11,332.8699951171875
2023-07-12,331.5899963378906
2023-07-13,333.07000732421875
2023-07-14,330.0
2023-07-17,331.9599914550781
2023-07-18,337.3099975585937
2023-07-19,337.32000732421875
2023-07-20,337.8099975585937
2023-07-21,333.739990234375
2023-07-24,333.7799987792969
2023-07-25,318.5199890136719
2023-07-26,310.0
2023-07-27,308.4700012207031
2023-07-28,309.9800109863281
2023-07-31,312.0
2023-08-01,315.70001220703125
2023-08-02,313.19000244140625
2023-08-03,306.5799865722656
2023-08-04,304.2300109863281
2023-08-07,309.7300109863281
2023-08-08,314.1499938964844
2023-08-09,305.79998779296875
2023-08-10,302.3699951171875
2023-08-11,306.9599914550781
2023-08-14,310.42999267578125
2023-08-15,306.70001220703125
2023-08-16,306.5199890136719
2023-08-17,300.6099853515625
2023-08-18,303.5299987792969
2023-08-21,307.32000732421875
2023-08-22,307.17999267578125
2023-08-23,317.5899963378906
2023-08-24,316.44000244140625
2023-08-25,323.4599914550781
2023-08-28,325.989990234375
2023-08-29,327.3699951171875
2023-08-30,326.760009765625
2023-08-31,326.04998779296875
2023-09-01,328.5299987792969
2023-09-05,313.739990234375
2023-09-06,316.9200134277344
2023-09-07,325.0199890136719
2023-09-08,327.57000732421875
2023-09-11,326.45001220703125
2023-09-12,318.92999267578125
2023-09-13,315.5400085449219
2023-09-14,319.57000732421875
2023-09-15,315.8500061035156
2023-09-18,320.19000244140625
2023-09-19,314.3800048828125
2023-09-20,310.489990234375
2023-09-21,304.4599914550781
2023-09-22,305.8399963378906
2023-09-25,313.07000732421875
2023-09-26,308.8999938964844
2023-09-27,316.1099853515625
2023-09-28,317.9100036621094
2023-09-29,313.4100036621094
2023-10-02,309.260009765625
2023-10-03,305.44000244140625
2023-10-04,307.07000732421875
2023-10-05,299.19000244140625
2023-10-06,309.19000244140625
2023-10-09,308.44000244140625
2023-10-10,307.7799987792969
2023-10-11,310.6300048828125
2023-10-12,309.5
2023-10-13,294.7900085449219
2023-10-16,304.0299987792969
2023-10-17,299.6499938964844
2023-10-18,289.92999267578125
2023-10-19,285.0
2023-10-20,279.8699951171875
2023-10-23,280.3800048828125
2023-10-24,282.260009765625
2023-10-25,279.8900146484375
2023-10-26,281.8500061035156
2023-10-27,281.0199890136719
2023-10-30,283.3299865722656
2023-10-31,270.1000061035156
2023-11-01,279.1000061035156
2023-11-02,280.7099914550781
2023-11-03,281.8399963378906
2023-11-06,278.25
2023-11-07,278.6300048828125
2023-11-08,281.44000244140625
2023-11-09,285.010009765625
2023-11-10,289.5199890136719
2023-11-13,290.7900085449219
2023-11-14,295.5400085449219
2023-11-15,289.4100036621094
2023-11-16,289.5899963378906
2023-11-17,300.8599853515625
2023-11-20,300.75
2023-11-21,297.42999267578125
2023-11-22,299.7300109863281
2023-11-24,300.5299987792969
2023-11-27,300.6000061035156
2023-11-28,294.9200134277344
2023-11-29,294.6600036621094
2023-11-30,300.0
2023-12-01,303.4800109863281
2023-12-04,303.3399963378906
2023-12-05,299.82000732421875
2023-12-06,303.4100036621094
2023-12-07,306.25
2023-12-08,308.1700134277344
2023-12-11,314.8699951171875
2023-12-12,319.0299987792969
2023-12-13,314.9200134277344
2023-12-14,326.7900085449219
2023-12-15,325.42999267578125
2023-12-18,325.1099853515625
2023-12-19,323.69000244140625
2023-12-20,321.1199951171875
2023-12-21,324.54998779296875
2023-12-22,325.989990234375
2023-12-26,328.8900146484375
2023-12-27,328.0199890136719
2023-12-28,328.1000061035156
2023-12-29,328.92999267578125
2024-01-02,325.9200134277344
2024-01-03,316.8399963378906
2024-01-04,319.94000244140625
2024-01-05,318.1600036621094
2024-01-08,322.8800048828125
2024-01-09,327.75
2024-01-10,325.69000244140625
2024-01-11,327.69000244140625
2024-01-12,327.6300048828125
2024-01-16,326.4200134277344
2024-01-17,321.6199951171875
2024-01-18,325.69000244140625
2024-01-19,329.6199951171875
2024-01-22,334.760009765625
2024-01-23,330.9599914550781
2024-01-24,328.1600036621094
2024-01-25,333.82000732421875
2024-01-26,328.9800109863281
2024-01-29,332.5599975585937
2024-01-30,344.3099975585937
2024-01-31,335.57000732421875
2024-02-01,343.7099914550781
2024-02-02,354.0299987792969
2024-02-05,350.989990234375
2024-02-06,350.25
2024-02-07,355.1300048828125
2024-02-08,358.2099914550781
2024-02-09,363.010009765625
2024-02-12,359.82000732421875
2024-02-13,352.6199951171875
2024-02-14,359.69000244140625
2024-02-15,358.69000244140625
2024-02-16,358.8800048828125
2024-02-20,355.3500061035156
2024-02-21,354.1499938964844
2024-02-22,364.7200012207031
2024-02-23,365.7900085449219
2024-02-26,369.5799865722656
2024-02-27,367.489990234375
2024-02-28,370.8200073242188
2024-02-29,380.6700134277344
2024-03-01,384.7699890136719
2024-03-04,387.739990234375
2024-03-05,380.6499938964844
2024-03-06,387.9200134277344
2024-03-07,392.9599914550781
2024-03-08,393.1400146484375
2024-03-11,387.4299926757813
2024-03-12,396.9299926757813
2024-03-13,399.5299987792969
2024-03-14,401.8299865722656
2024-03-15,395.1499938964844
2024-03-18,399.6099853515625
2024-03-19,396.7099914550781
2024-03-20,406.6499938964844
2024-03-21,415.0
2024-03-22,417.9200134277344
2024-03-25,413.1199951171875
2024-03-26,413.3299865722656
2024-03-27,413.8599853515625
2024-03-28,415.0499877929688
2024-04-01,416.7999877929688
2024-04-02,415.5400085449219
2024-04-03,424.3999938964844
2024-04-04,412.55999755859375
2024-04-05,417.0799865722656
2024-04-08,415.739990234375
2024-04-09,409.1700134277344
2024-04-10,406.9100036621094
2024-04-11,406.2300109863281
2024-04-12,401.739990234375
2024-04-15,402.5899963378906
2024-04-16,396.2799987792969
2024-04-17,390.9700012207031
2024-04-18,392.2799987792969
2024-04-19,388.0299987792969
2024-04-22,390.55999755859375
2024-04-23,398.0
2024-04-24,398.5499877929688
2024-04-25,402.2699890136719
2024-04-26,407.5299987792969
2024-04-29,407.1900024414063
2024-04-30,370.5199890136719
2024-05-01,373.2999877929688
2024-05-02,372.9400024414063
2024-05-03,379.8900146484375
2024-05-06,388.0
2024-05-07,393.05999755859375
2024-05-08,396.3699951171875
2024-05-09,409.2099914550781
2024-05-10,407.2699890136719
2024-05-13,402.0199890136719
2024-05-14,401.0400085449219
2024-05-15,404.7300109863281
2024-05-16,391.3299865722656
2024-05-17,392.739990234375
2024-05-20,397.7699890136719
2024-05-21,404.0
2024-05-22,401.1400146484375
2024-05-23,400.6099853515625
2024-05-24,413.0
2024-05-28,397.6600036621094
2024-05-29,389.2799987792969
2024-05-30,390.6799926757813
2024-05-31,388.8900146484375
2024-06-03,385.75
2024-06-04,371.7699890136719
2024-06-05,381.6199951171875
2024-06-06,365.9400024414063
2024-06-07,366.6799926757813
2024-06-10,369.010009765625
2024-06-11,367.7099914550781
2024-06-12,383.489990234375
2024-06-13,385.010009765625
2024-06-14,374.739990234375
2024-06-17,381.6300048828125
2024-06-18,387.739990234375
2024-06-20,380.0700073242188
2024-06-21,377.3900146484375
2024-06-24,379.55999755859375
2024-06-25,378.0400085449219
2024-06-26,371.7699890136719
2024-06-27,369.8399963378906
2024-06-28,365.4800109863281
2024-07-01,359.1400146484375
2024-07-02,365.80999755859375
2024-07-03,371.2900085449219
2024-07-05,372.75
2024-07-08,377.010009765625
2024-07-09,371.1499938964844
2024-07-10,375.3200073242188
2024-07-11,379.0199890136719
2024-07-12,380.4700012207031
2024-07-15,374.6000061035156
2024-07-16,391.4100036621094
2024-07-17,366.6099853515625
2024-07-18,368.7799987792969
2024-07-19,370.2300109863281
2024-07-22,379.260009765625
2024-07-23,379.6000061035156
2024-07-24,356.9800109863281
2024-07-25,355.54998779296875
2024-07-26,367.0899963378906
2024-07-29,366.8900146484375
2024-07-30,379.7999877929688
2024-07-31,395.6499938964844
2024-08-01,379.7699890136719
2024-08-02,366.1900024414063
2024-08-05,364.4200134277344
2024-08-06,361.0299987792969
2024-08-07,359.0400085449219
2024-08-08,373.7799987792969
2024-08-09,377.0
2024-08-12,373.2699890136719
2024-08-13,375.0799865722656
2024-08-14,379.6799926757813
2024-08-15,380.9700012207031
2024-08-16,373.8299865722656
2024-08-19,375.7200012207031
2024-08-20,370.9200134277344
2024-08-21,375.4200134277344
2024-08-22,378.1400146484375
2024-08-23,385.7799987792969
2024-08-26,385.1099853515625
2024-08-27,387.9700012207031
2024-08-28,389.0700073242188
2024-08-29,395.5199890136719
2024-08-30,399.9200134277344
2024-09-03,378.9599914550781
2024-09-04,374.7699890136719
2024-09-05,370.4200134277344
2024-09-06,370.9299926757813
2024-09-09,378.1199951171875
2024-09-10,380.1600036621094
2024-09-11,392.8699951171875
2024-09-12,399.1799926757813
2024-09-13,404.6300048828125
2024-09-16,408.8200073242188
2024-09-17,411.2900085449219
2024-09-18,409.8599853515625
2024-09-19,422.5400085449219
2024-09-20,426.010009765625
2024-09-23,426.5899963378906
2024-09-24,424.8599853515625
2024-09-25,424.1300048828125
2024-09-26,427.9500122070313
2024-09-27,428.4800109863281
2024-09-30,428.3500061035156
2024-10-01,427.2900085449219
2024-10-02,427.7000122070313
2024-10-03,425.8999938964844
2024-10-04,429.7200012207031
2024-10-07,438.4299926757813
2024-10-08,441.1099853515625
2024-10-09,449.4100036621094
2024-10-10,443.4500122070313
2024-10-11,456.5700073242188
2024-10-14,460.5
2024-10-15,451.3900146484375
2024-10-16,454.05999755859375
2024-10-17,457.510009765625
2024-10-18,456.80999755859375
2024-10-21,456.7000122070313
2024-10-22,448.3699951171875
2024-10-23,444.7200012207031
2024-10-24,450.1799926757813
2024-10-25,444.5199890136719
2024-10-28,449.6700134277344
2024-10-29,440.1199951171875
2024-10-30,431.6600036621094
2024-10-31,427.0299987792969
2024-11-01,425.7000122070313
2024-11-04,424.9200134277344
2024-11-05,439.6400146484375
2024-11-06,472.1199951171875
2024-11-07,466.9800109863281
2024-11-08,467.9299926757813
2024-11-11,466.010009765625
2024-11-12,452.0299987792969
2024-11-13,453.7900085449219
2024-11-14,440.0899963378906
2024-11-15,437.6099853515625
2024-11-18,444.9299926757813
2024-11-19,452.3699951171875
2024-11-20,445.5799865722656
2024-11-21,456.4800109863281
2024-11-22,460.80999755859375
2024-11-25,463.8599853515625
2024-11-26,460.739990234375
2024-11-27,458.8500061035156
2024-11-29,460.0899963378906
2024-12-02,457.2300109863281
2024-12-03,457.8200073242188
2024-12-04,469.3800048828125
2024-12-05,467.1199951171875
2024-12-06,461.9700012207031
2024-12-09,452.2200012207031
2024-12-10,448.5899963378906
2024-12-11,457.0
2024-12-12,455.3399963378906
2024-12-13,453.6199951171875
2024-12-16,455.8200073242188
2024-12-17,439.5299987792969
2024-12-18,425.4200134277344
2024-12-19,424.5499877929688
2024-12-20,426.7999877929688
2024-12-23,425.8999938964844
2024-12-24,432.0400085449219
2024-12-26,430.4599914550781
2024-12-27,423.1099853515625
2024-12-30,419.1900024414063
2024-12-31,418.8900146484375
2025-01-02,419.989990234375
2025-01-03,430.9599914550781
2025-01-06,440.5499877929688
2025-01-07,433.9599914550781
2025-01-08,434.7699890136719
2025-01-10,420.25
2025-01-13,420.510009765625
2025-01-14,428.2099914550781
2025-01-15,428.9299926757813
2025-01-16,433.9200134277344
2025-01-17,437.3800048828125
2025-01-21,450.3800048828125
2025-01-22,456.8599853515625
2025-01-23,453.7900085449219
2025-01-24,455.260009765625
2025-01-27,414.5299987792969
2025-01-28,413.3599853515625
2025-01-29,417.7099914550781
2025-01-30,426.5700073242188
2025-01-31,423.010009765625
2025-02-03,408.7300109863281
2025-02-04,400.9100036621094
2025-02-05,400.0700073242188
2025-02-06,394.989990234375
2025-02-07,400.9299926757813
2025-02-10,399.7999877929688
2025-02-11,397.0700073242188
2025-02-12,391.2099914550781
2025-02-13,393.2300109863281
2025-02-14,390.1400146484375
2025-02-18,395.5499877929688
2025-02-19,392.3800048828125
2025-02-20,389.4200134277344
2025-02-21,377.4800109863281
2025-02-24,369.25
2025-02-25,372.2099914550781
2025-02-26,377.3900146484375
2025-02-27,369.2699890136719
2025-02-28,371.5899963378906
2025-03-03,354.95001220703125
2025-03-04,351.7900085449219
2025-03-05,353.8500061035156
2025-03-06,346.2799987792969
2025-03-07,354.4700012207031
2025-03-10,337.67999267578125
2025-03-11,340.4200134277344
2025-03-12,334.69000244140625
2025-03-13,331.79998779296875
2025-03-14,340.82000732421875
2025-03-17,344.0599975585937
2025-03-18,336.3800048828125
2025-03-19,342.2099914550781
2025-03-20,339.17999267578125
2025-03-21,338.3599853515625
2025-03-24,349.5
2025-03-25,353.6199951171875
2025-03-26,346.6300048828125
2025-03-27,342.0
2025-03-28,332.010009765625
2025-03-31,330.9100036621094
2025-04-01,332.8599853515625
2025-04-02,341.6199951171875
2025-04-03,321.3500061035156
2025-04-04,315.94000244140625
2025-04-07,316.8900146484375
2025-04-08,317.5
2025-04-09,351.95001220703125
2025-04-10,341.8399963378906
2025-04-11,353.42999267578125
2025-04-14,350.510009765625
2025-04-15,346.5899963378906
2025-04-16,338.7799987792969
2025-04-17,338.9700012207031
2025-04-21,329.2200012207031
2025-04-22,340.5199890136719
2025-04-23,345.95001220703125
2025-04-24,360.2799987792969
2025-04-25,359.8399963378906
2025-04-28,357.9800109863281
2025-04-29,359.4700012207031
2025-04-30,363.1799926757813
2025-05-01,343.1199951171875
2025-05-02,355.9100036621094
2025-05-05,353.510009765625
2025-05-06,348.3099975585937
2025-05-07,352.3900146484375
2025-05-08,354.57000732421875
2025-05-09,356.7200012207031
2025-05-12,378.4100036621094
2025-05-13,386.6600036621094
2025-05-14,385.6799926757813
2025-05-15,386.6400146484375
2025-05-16,392.2200012207031
2025-05-19,390.7699890136719
2025-05-20,389.0799865722656
2025-05-21,381.9100036621094
2025-05-22,389.3900146484375
2025-05-23,390.5899963378906
2025-05-27,398.8599853515625
2025-05-28,395.2200012207031
2025-05-29,396.9400024414063
2025-05-30,389.5799865722656
2025-06-02,381.3399963378906
2025-06-03,390.0700073242188
2025-06-04,390.7200012207031
2025-06-05,388.6099853515625
2025-06-06,395.2799987792969
2025-06-09,392.3399963378906
2025-06-10,388.0899963378906
2025-06-11,388.989990234375
2025-06-12,391.0400085449219
2025-06-13,382.0299987792969
2025-06-16,391.8900146484375
2025-06-17,391.2200012207031
2025-06-18,398.7300109863281
2025-06-20,395.7900085449219
2025-06-23,394.6900024414063
2025-06-24,402.989990234375
2025-06-25,399.05999755859375
2025-06-26,405.260009765625
2025-06-27,406.6199951171875
2025-06-30,408.4100036621094
2025-07-01,410.510009765625
2025-07-02,415.1199951171875
2025-07-03,414.8399963378906
2025-07-07,412.9700012207031
2025-07-08,412.5
2025-07-09,417.7099914550781
2025-07-10,422.260009765625
2025-07-11,419.239990234375
2025-07-14,415.0799865722656
2025-07-15,414.8599853515625
2025-07-16,418.4200134277344
2025-07-17,437.2300109863281
2025-07-18,430.2799987792969
2025-07-21,422.2699890136719
2025-07-22,428.5499877929688
2025-07-23,434.9500122070313
2025-07-24,437.5
2025-07-25,442.5400085449219
2025-07-28,438.30999755859375
2025-07-29,427.3299865722656
2025-07-30,437.4400024414063
2025-07-31,437.4800109863281
2025-08-01,426.739990234375
2025-08-04,429.05999755859375
2025-08-05,427.6700134277344
2025-08-06,423.5700073242188
2025-08-07,417.8399963378906
2025-08-08,418.6499938964844
2025-08-11,417.5400085449219
2025-08-12,432.1400146484375
2025-08-13,443.9500122070313
2025-08-14,437.6700134277344
2025-08-15,427.6499938964844
2025-08-18,432.2200012207031
2025-08-19,432.80999755859375
2025-08-20,429.9599914550781
2025-08-21,427.5700073242188
2025-08-22,440.8500061035156
2025-08-25,437.55999755859375
2025-08-26,442.5199890136719
2025-08-27,446.05999755859375
2025-08-28,445.7999877929688
2025-08-29,430.989990234375
2025-09-02,430.1499938964844
2025-09-03,428.7999877929688
2025-09-04,437.1600036621094
2025-09-05,436.0400085449219
2025-09-08,436.6199951171875
2025-09-09,437.239990234375
2025-09-10,442.3299865722656
2025-09-11,450.9299926757813
2025-09-12,437.4299926757813
2025-09-15,438.1099853515625
2025-09-16,435.4400024414063
2025-09-17,433.260009765625
2025-09-18,440.1000061035156
2025-09-19,441.4400024414063
2025-09-22,438.489990234375
2025-09-23,435.2300109863281
2025-09-24,431.1600036621094
2025-09-25,420.4400024414063
2025-09-26,425.2200012207031
2025-09-29,426.4400024414063
2025-09-30,430.30999755859375
2025-10-01,430.4700012207031
2025-10-02,423.4200134277344
2025-10-03,413.0
2025-10-06,413.0499877929688
2025-10-07,412.9299926757813
2025-10-08,419.6700134277344
2025-10-09,418.8900146484375
2025-10-10,408.4599914550781
2025-10-13,418.7200012207031
2025-10-14,427.4299926757813
2025-10-15,434.0499877929688
2025-10-16,428.8200073242188
2025-10-17,425.7099914550781
2025-10-20,431.6499938964844
2025-10-21,435.2900085449219
2025-10-22,422.6300048828125
2025-10-23,433.2699890136719
2025-10-24,434.3900146484375
2025-10-27,433.9800109863281
2025-10-28,455.3399963378906
2025-10-29,472.5700073242188
2025-10-30,469.9599914550781
2025-10-31,470.0
2025-11-03,467.6099853515625
2025-11-04,459.4400024414063
2025-11-05,468.05999755859375
2025-11-06,461.4700012207031
2025-11-07,462.4299926757813
2025-11-10,462.2799987792969
2025-11-11,450.1199951171875
2025-11-12,453.0
2025-11-13,437.6499938964844
2025-11-14,432.8200073242188
2025-11-17,420.5700073242188
2025-11-18,417.2799987792969
2025-11-19,419.0899963378906
2025-11-20,407.3599853515625
2025-11-21,421.8399963378906
2025-11-24,424.0799865722656
2025-11-25,429.8200073242188
2025-11-26,428.4700012207031
2025-11-28,431.4299926757813
2025-12-01,427.8500061035156
2025-12-02,427.4800109863281
2025-12-03,429.3399963378906
2025-12-04,437.7099914550781
2025-12-05,440.5299987792969
2025-12-08,441.510009765625
2025-12-09,438.7000122070313
2025-12-10,448.1799926757813
2025-12-11,462.8200073242188
2025-12-12,448.0
2025-12-15,444.8399963378906
2025-12-16,438.4200134277344
2025-12-17,429.6799926757813
2025-12-18,434.8500061035156
2025-12-19,442.510009765625
2025-12-22,451.0299987792969
2025-12-23,455.9200134277344
2025-12-24,456.2799987792969
2025-12-26,454.9400024414063
2025-12-29,451.3900146484375
2025-12-30,446.6099853515625
2025-12-31,444.1099853515625
2026-01-02,463.0299987792969
2026-01-05,465.4800109863281
2026-01-06,477.4599914550781
2026-01-07,468.2000122070313
2026-01-08,460.8699951171875
2026-01-09,470.5299987792969
2026-01-12,472.8800048828125
2026-01-13,481.6799926757813
2026-01-14,476.05999755859375
2026-01-15,484.1099853515625
2026-01-16,489.30999755859375
2026-01-20,472.5400085449219
2026-01-21,482.5
2026-01-22,484.05999755859375
2026-01-23,485.5299987792969
2026-01-26,486.8200073242188
2026-01-27,484.1400146484375
2026-01-28,485.7300109863281
2026-01-29,497.9700012207031
2026-01-30,487.9400024414063
2026-02-02,495.5899963378906
2026-02-03,503.8599853515625
2026-02-04,487.1600036621094
2026-02-05,487.3999938964844
2026-02-06,503.7999877929688
2026-02-09,506.1400146484375
2026-02-10,503.1000061035156
2026-02-11,516.030029296875
2026-02-12,516.02001953125
2026-02-13,524.1199951171875
2026-02-17,524.25
2026-02-18,522.2999877929688
2026-02-19,526.5599975585938
2026-02-20,526.72998046875
2026-02-23,516.989990234375
2026-02-24,526.75
2026-02-25,527.9000244140625
2026-02-26,524.1900024414062
2026-02-27,511.6300048828125
2026-03-02,516.97998046875
2026-03-03,488.489990234375
2026-03-04,490.7799987792969
2026-03-05,476.510009765625
2026-03-06,471.5400085449219
2026-03-09,487.760009765625
2026-03-10,478.05999755859375
2026-03-11,477.9700012207031
2026-03-12,468.4100036621094
2026-03-13,467.3800048828125
2026-03-16,472.6400146484375
2026-03-17,471.2200012207031
2026-03-18,477.4700012207031
2026-03-19,492.6499938964844
2026-03-20,475.739990234375
2026-03-23,489.0700073242188
2026-03-24,505.6199951171875
2026-03-25,503.2000122070313
2026-03-26,481.6700134277344
2026-03-27,480.9700012207031
2026-03-30,472.0700073242188
2026-03-31,490.739990234375
2026-04-01,500.3800048828125
2026-04-02,494.25
2026-04-06,499.2000122070313
2026-04-07,499.30999755859375
2026-04-08,527.2100219726562
2026-04-09,534.6699829101562
2026-04-10,536.010009765625
2026-04-13,539.7899780273438
2026-04-14,545.6199951171875
2026-04-15,526.9400024414062
2026-04-16,521.7100219726562
2026-04-17,535.5700073242188
2026-04-20,546.22998046875
2026-04-21,549.1099853515625
2026-04-22,549.75
2026-04-23,557.8499755859375
2026-04-24,553.0700073242188
